Time in milliseconds,Time,Username,User,Domain,Source IP,Activity,Path,Entity Type,Device,Protocol
1719933302282,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File039.txt,txt,wrk-svm1,NFS
1719933302262,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File038.txt,txt,wrk-svm1,NFS
1719933302252,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File037.txt,txt,wrk-svm1,NFS
1719933302232,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File036.txt,txt,wrk-svm1,NFS
1719933302212,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File035.txt,txt,wrk-svm1,NFS
1719933302192,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File034.txt,txt,wrk-svm1,NFS
1719933302172,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File033.txt,txt,wrk-svm1,NFS
1719933302152,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File032.txt,txt,wrk-svm1,NFS
1719933302142,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File031.txt,txt,wrk-svm1,NFS
1719933302122,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File030.txt,txt,wrk-svm1,NFS
1719933302102,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File029.txt,txt,wrk-svm1,NFS
1719933302082,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File028.txt,txt,wrk-svm1,NFS
1719933302062,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File027.txt,txt,wrk-svm1,NFS
1719933302042,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File026.txt,txt,wrk-svm1,NFS
1719933302022,Jul 2 2024 17:15:02 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File025.txt,txt,wrk-svm1,NFS
1719933301992,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File024.txt,txt,wrk-svm1,NFS
1719933301962,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File023.txt,txt,wrk-svm1,NFS
1719933301942,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File022.txt,txt,wrk-svm1,NFS
1719933301903,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File021.txt,txt,wrk-svm1,NFS
1719933301872,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File020.txt,txt,wrk-svm1,NFS
1719933301852,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File019.txt,txt,wrk-svm1,NFS
1719933301822,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File018.txt,txt,wrk-svm1,NFS
1719933301802,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File017.txt,txt,wrk-svm1,NFS
1719933301772,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File016.txt,txt,wrk-svm1,NFS
1719933301732,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File015.txt,txt,wrk-svm1,NFS
1719933301712,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File014.txt,txt,wrk-svm1,NFS
1719933301682,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File013.txt,txt,wrk-svm1,NFS
1719933301652,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File012.txt,txt,wrk-svm1,NFS
1719933301632,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File011.txt,txt,wrk-svm1,NFS
1719933301616,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File010.txt,txt,wrk-svm1,NFS
1719933301582,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File009.txt,txt,wrk-svm1,NFS
1719933301572,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File008.txt,txt,wrk-svm1,NFS
1719933301542,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File007.txt,txt,wrk-svm1,NFS
1719933301522,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File006.txt,txt,wrk-svm1,NFS
1719933301492,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File005.txt,txt,wrk-svm1,NFS
1719933301472,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File004.txt,txt,wrk-svm1,NFS
1719933301452,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File003.txt,txt,wrk-svm1,NFS
1719933301432,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File002.txt,txt,wrk-svm1,NFS
1719933301412,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File001.txt,txt,wrk-svm1,NFS
1719933301382,Jul 2 2024 17:15:01 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File000.txt,txt,wrk-svm1,NFS
1719932782123,Jul 2 2024 17:06:22 CEST,root,root,,10.0.70.110,delete,/wrkvol1/testfile,file,wrk-svm1,NFS
